tair_id,gene_length,in_rnaseq,in_microarray
AT3G22080,978.0,True,False
AT3G22085,876.0,True,False
AT3G22090,544.0,True,True
AT3G22100,832.0,True,False
AT3G22104,2959.0,True,True
AT3G22110,1225.0,True,True
AT3G22120,1703.0,True,True
AT3G22125,4689.0,True,False
AT3G22130,,False,True
AT3G22140,,False,True
AT3G22142,4555.0,True,False
AT3G22150,3151.0,True,True
AT3G22160,1207.0,True,True
AT3G22170,3340.0,True,True
AT3G22180,2623.0,True,True
AT3G22190,2267.0,True,True
AT3G22200,2053.0,True,True
AT3G22210,597.0,True,True
AT3G22220,3106.0,True,True
AT3G22230,1062.0,True,True
AT3G22231,773.0,True,True
AT3G22232,,True,False
AT3G22234,,True,False
AT3G22235,687.0,True,False
AT3G22237,,True,False
AT3G22240,621.0,True,True
AT3G22250,1615.0,True,True
AT3G22260,1605.0,True,True
AT3G22270,3639.0,True,False
AT3G22275,834.0,True,False
AT3G22280,,False,True
AT3G22290,1788.0,True,True
AT3G22300,1089.0,True,True
AT3G22310,2286.0,True,True
AT3G22320,1005.0,True,True
AT3G22330,2338.0,True,False
AT3G22333,612.0,True,False
AT3G22340,,False,True
AT3G22345,1300.0,True,False
AT3G22350,1137.0,True,True
AT3G22360,1229.0,True,True
AT3G22370,1764.0,True,True
AT3G22380,5760.0,True,True
AT3G22400,3128.0,True,True
AT3G22410,1673.0,True,False
AT3G22420,2347.0,True,True
AT3G22421,1335.0,True,False
AT3G22422,,False,True
AT3G22425,1379.0,True,False
AT3G22430,2265.0,True,True
AT3G22435,,False,True
AT3G22436,259.0,True,False
AT3G22440,2185.0,True,True
AT3G22450,1117.0,True,True
AT3G22460,1194.0,True,True
AT3G22470,2037.0,True,False
AT3G22480,869.0,True,True
AT3G22490,998.0,True,True
AT3G22492,,True,False
AT3G22500,1108.0,True,True
AT3G22510,833.0,True,False
AT3G22520,3170.0,True,True
AT3G22530,1032.0,True,True
AT3G22540,758.0,True,True
AT3G22550,1860.0,True,True
AT3G22560,928.0,True,False
AT3G22570,682.0,True,True
AT3G22580,384.0,True,False
AT3G22590,1799.0,True,True
AT3G22600,1414.0,True,True
AT3G22610,,False,True
AT3G22620,868.0,True,True
AT3G22630,872.0,True,True
AT3G22640,1697.0,True,True
AT3G22650,1152.0,True,True
AT3G22660,1180.0,True,True
AT3G22670,1899.0,True,True
AT3G22680,2778.0,True,True
AT3G22690,3227.0,True,True
AT3G22700,1113.0,True,True
AT3G22710,981.0,True,True
AT3G22720,1140.0,True,False
AT3G22730,1119.0,True,False
AT3G22740,1622.0,True,True
AT3G22750,2418.0,True,True
AT3G22760,2924.0,True,True
AT3G22770,984.0,True,True
AT3G22780,2659.0,True,True
AT3G22790,5710.0,True,True
AT3G22800,1938.0,True,True
AT3G22810,2426.0,True,True
AT3G22820,634.0,True,False
AT3G22830,1577.0,True,True
AT3G22840,1035.0,True,True
AT3G22845,1172.0,True,True
AT3G22850,1199.0,True,True
AT3G22860,2418.0,True,True
AT3G22870,1242.0,True,True
AT3G22880,1550.0,True,True
AT3G22886,138.0,True,False
AT3G22890,1905.0,True,True
AT3G22900,834.0,True,True
AT3G22910,3199.0,True,True
AT3G22920,835.0,True,True
AT3G22930,1826.0,True,True
AT3G22935,474.0,True,False
AT3G22937,,True,False
AT3G22940,1239.0,True,True
AT3G22942,1238.0,True,False
AT3G22950,990.0,True,True
AT3G22960,2256.0,True,True
AT3G22961,958.0,True,False
AT3G22970,1935.0,True,True
AT3G22980,3617.0,True,True
AT3G22990,1662.0,True,True
AT3G23000,1664.0,True,True
AT3G23010,2571.0,True,True
AT3G23020,3121.0,True,True
AT3G23030,1358.0,True,True
AT3G23040,,False,True
AT3G23050,1908.0,True,True
AT3G23060,1917.0,True,True
AT3G23070,2977.0,True,True
AT3G23080,1710.0,True,True
AT3G23085,,True,True
AT3G23090,1570.0,True,True
AT3G23100,1246.0,True,True
AT3G23109,,True,False
AT3G23110,2508.0,True,True
AT3G23120,2398.0,True,False
AT3G23123,246.0,True,False
AT3G23125,102.0,True,False
AT3G23130,1117.0,True,True
AT3G23140,965.0,True,False
AT3G23145,477.0,True,False
AT3G23150,3233.0,True,True
AT3G23160,2316.0,True,True
AT3G23165,234.0,True,False
AT3G23167,234.0,True,False
AT3G23170,1042.0,True,True
AT3G23172,270.0,True,False
AT3G23175,1265.0,True,False
AT3G23180,1103.0,True,False
AT3G23190,1074.0,True,True
AT3G23200,1357.0,True,True
AT3G23210,1552.0,True,True
AT3G23220,661.0,True,True
AT3G23230,786.0,True,True
AT3G23240,988.0,True,True
AT3G23245,354.0,True,False
AT3G23250,1506.0,True,True
AT3G23255,929.0,True,False
AT3G23260,1242.0,True,True
AT3G23270,3533.0,True,True
AT3G23280,2016.0,True,True
AT3G23290,1465.0,True,True
AT3G23295,,False,True
AT3G23300,2703.0,True,True
AT3G23310,2621.0,True,True
AT3G23320,576.0,True,False
AT3G23325,588.0,True,True
AT3G23326,290.0,True,False
AT3G23330,2388.0,True,True
AT3G23340,1803.0,True,True
AT3G23350,1082.0,True,True
AT3G23360,814.0,True,False
AT3G23370,3178.0,True,False
AT3G23380,1355.0,True,False
AT3G23390,624.0,True,True
AT3G23400,1764.0,True,True
AT3G23410,2672.0,True,True
AT3G23420,927.0,True,False
AT3G23430,2994.0,True,True
AT3G23440,1228.0,True,False
AT3G23450,2166.0,True,True
AT3G23460,975.0,True,True
AT3G23470,2073.0,True,True
AT3G23480,1911.0,True,False
AT3G23490,1520.0,True,True
AT3G23510,3191.0,True,True
AT3G23520,,False,True
AT3G23530,3413.0,True,False
AT3G23540,3158.0,True,True
AT3G23550,1722.0,True,True
AT3G23560,2086.0,True,True
AT3G23570,1368.0,True,True
AT3G23580,1690.0,True,True
AT3G23590,4328.0,True,True
AT3G23600,1295.0,True,True
AT3G23605,911.0,True,True
AT3G23610,1640.0,True,True
AT3G23620,1416.0,True,True
AT3G23630,1572.0,True,True
AT3G23633,842.0,True,False
AT3G23635,712.0,True,False
AT3G23637,162.0,True,False
AT3G23640,3749.0,True,True
AT3G23645,,True,False
AT3G23650,405.0,True,True
AT3G23660,2804.0,True,True
AT3G23670,4330.0,True,True
AT3G23680,708.0,True,True
AT3G23685,993.0,True,False
AT3G23690,2143.0,True,True
AT3G23700,1586.0,True,True
AT3G23710,1636.0,True,True
AT3G23715,288.0,True,False
AT3G23720,,False,True
AT3G23725,,True,False
AT3G23727,602.0,True,False
AT3G23730,1216.0,True,True
AT3G23740,2115.0,True,True
AT3G23750,3562.0,True,True
AT3G23760,882.0,True,True
AT3G23770,1793.0,True,True
AT3G23780,4146.0,True,False
AT3G23790,2716.0,True,True
AT3G23800,2036.0,True,True
AT3G23805,913.0,True,True
AT3G23810,1932.0,True,True
AT3G23820,2599.0,True,True
AT3G23830,1082.0,True,True
AT3G23840,1644.0,True,True
AT3G23850,,False,True
AT3G23860,1008.0,True,False
AT3G23870,2233.0,True,True
AT3G23880,1229.0,True,True
AT3G23890,5003.0,True,True
AT3G23900,3683.0,True,True
AT3G23910,1828.0,True,True
AT3G23920,2519.0,True,True
AT3G23930,1129.0,True,True
AT3G23940,2220.0,True,True
AT3G23950,1257.0,True,False
AT3G23955,1618.0,True,False
AT3G23960,1245.0,True,True
AT3G23970,1242.0,True,True
AT3G23980,3150.0,True,True
AT3G23990,2275.0,True,True
AT3G24000,2164.0,True,True
AT3G24005,,True,False
AT3G24010,1020.0,True,True
AT3G24020,979.0,True,False
AT3G24030,876.0,True,True
AT3G24040,1573.0,True,True
AT3G24050,1410.0,True,True
AT3G24060,444.0,True,True
AT3G24065,582.0,True,False
AT3G24068,486.0,True,False
AT3G24070,1710.0,True,True
AT3G24080,2276.0,True,True
AT3G24090,2268.0,True,True
AT3G24093,1145.0,True,False
AT3G24100,629.0,True,True
AT3G24110,1048.0,True,True
AT3G24120,1402.0,True,True
AT3G24130,1071.0,True,True
AT3G24140,2372.0,True,True
AT3G24150,1608.0,True,True
AT3G24160,1684.0,True,True
AT3G24170,2318.0,True,True
AT3G24180,3743.0,True,True
AT3G24190,2786.0,True,True
AT3G24200,2307.0,True,True
AT3G24210,2504.0,True,True
AT3G24220,1885.0,True,True
AT3G24225,850.0,True,False
AT3G24230,1761.0,True,True
AT3G24240,4042.0,True,True
AT3G24250,703.0,True,True
AT3G24255,3434.0,True,False
AT3G24260,1125.0,True,True
AT3G24270,414.0,True,True
AT3G24280,549.0,True,True
AT3G24290,1491.0,True,True
AT3G24300,1942.0,True,False
AT3G24310,1288.0,True,True
AT3G24315,1217.0,True,True
AT3G24320,4232.0,True,True
AT3G24330,1503.0,True,True
AT3G24340,3656.0,True,True
AT3G24350,1577.0,True,True
AT3G24360,1983.0,True,True
AT3G24400,,True,True
AT3G24410,,False,True
AT3G24420,1476.0,True,False
AT3G24430,1939.0,True,True
AT3G24440,2542.0,True,True
AT3G24450,865.0,True,True
AT3G24463,1287.0,True,False
AT3G24465,271.0,True,False
AT3G24470,,False,True
AT3G24480,1682.0,True,True
AT3G24490,1802.0,True,True
AT3G24492,,False,True
AT3G24495,3607.0,True,False
AT3G24500,1206.0,True,True
AT3G24503,1945.0,True,True
AT3G24506,1047.0,True,True
AT3G24508,404.0,True,False
AT3G24510,539.0,True,True
AT3G24513,258.0,True,False
AT3G24515,1623.0,True,True
AT3G24517,492.0,True,False
AT3G24518,2908.0,True,False
AT3G24520,1725.0,True,True
AT3G24530,2293.0,True,True
AT3G24535,894.0,True,False
AT3G24540,1793.0,True,True
AT3G24550,2540.0,True,True
AT3G24560,2200.0,True,True
AT3G24570,1008.0,True,True
AT3G24580,1137.0,True,False
AT3G24590,1382.0,True,True
AT3G24600,1045.0,True,False
AT3G24605,939.0,True,False
AT3G24610,1128.0,True,False
AT3G24612,87.0,True,False
AT3G24615,102.0,True,False
AT3G24620,1977.0,True,True
AT3G24630,2725.0,True,True
AT3G24640,473.0,True,True
AT3G24650,3109.0,True,True
AT3G24660,2289.0,True,True
AT3G24670,1589.0,True,True
AT3G24675,,True,False
AT3G24680,,True,True
AT3G24690,765.0,True,False
AT3G24700,907.0,True,False
AT3G24710,201.0,True,True
AT3G24715,4165.0,True,False
AT3G24720,,False,True
AT3G24730,874.0,True,False
AT3G24740,2769.0,True,True
AT3G24750,1342.0,True,True
AT3G24760,1788.0,True,True
AT3G24770,1171.0,True,True
AT3G24780,2663.0,True,True
AT3G24790,1279.0,True,True
AT3G24800,1602.0,True,True
AT3G24810,985.0,True,True
AT3G24820,941.0,True,True
AT3G24830,1018.0,True,True
AT3G24840,2848.0,True,True
AT3G24850,1080.0,True,True
AT3G24860,1060.0,True,False
AT3G24870,6814.0,True,True
AT3G24880,7062.0,True,False
AT3G24890,1480.0,True,True
AT3G24900,2932.0,True,True
AT3G24927,,True,False
AT3G24929,4656.0,True,False
AT3G24954,,False,True
AT3G24982,3939.0,True,True
AT3G25010,2880.0,True,True
AT3G25011,558.0,True,False
AT3G25013,1507.0,True,False
AT3G25014,162.0,True,False
AT3G25020,3121.0,True,True
AT3G25030,2603.0,True,False
AT3G25040,1183.0,True,True
AT3G25050,1092.0,True,True
AT3G25060,2032.0,True,True
AT3G25070,1850.0,True,True
AT3G25080,976.0,True,True
AT3G25090,1056.0,True,True
AT3G25100,2321.0,True,True
AT3G25110,1659.0,True,True
AT3G25120,1093.0,True,True
AT3G25130,1775.0,True,True
AT3G25140,2290.0,True,True
AT3G25150,2167.0,True,True
AT3G25160,1185.0,True,True
AT3G25165,599.0,True,True
AT3G25170,865.0,True,True
AT3G25180,1991.0,True,True
AT3G25182,,True,False
AT3G25185,,False,True
AT3G25190,1019.0,True,True
AT3G25200,507.0,True,True
AT3G25210,1712.0,True,True
AT3G25220,753.0,True,True
AT3G25221,105.0,True,False
AT3G25225,,True,False
AT3G25230,2310.0,True,True
AT3G25240,1123.0,True,False
AT3G25250,1675.0,True,True
AT3G25260,1940.0,True,True
AT3G25265,482.0,True,False
AT3G25270,1032.0,True,False
AT3G25280,1566.0,True,True
AT3G25290,1576.0,True,True
AT3G25400,939.0,True,True
AT3G25410,1915.0,True,True
AT3G25420,1485.0,True,True
AT3G25430,2092.0,True,False
AT3G25440,1715.0,True,True
AT3G25450,,True,True
AT3G25460,1086.0,True,False
AT3G25470,1317.0,True,True
AT3G25480,1188.0,True,True
AT3G25485,,True,False
AT3G25490,1674.0,True,True
AT3G25495,,True,False
AT3G25500,3640.0,True,True
AT3G25505,2272.0,True,False
AT3G25510,4489.0,True,True
AT3G25520,1493.0,True,True
AT3G25530,1611.0,True,True
AT3G25540,1805.0,True,True
AT3G25545,1209.0,True,True
AT3G25550,540.0,True,False
AT3G25560,2426.0,True,True
AT3G25570,1785.0,True,True
AT3G25573,558.0,True,False
AT3G25577,473.0,True,False
AT3G25580,1234.0,True,True
AT3G25585,2145.0,True,True
AT3G25590,2342.0,True,False
AT3G25597,1071.0,True,False
AT3G25600,1192.0,True,True
AT3G25610,4053.0,True,True
AT3G25620,2998.0,True,True
AT3G25630,,False,True
AT3G25640,1228.0,True,True
AT3G25650,534.0,True,True
AT3G25655,645.0,True,True
AT3G25660,2091.0,True,True
AT3G25670,1770.0,True,True
AT3G25680,1927.0,True,True
AT3G25690,4447.0,True,True
AT3G25700,1864.0,True,False
AT3G25710,1525.0,True,True
AT3G25717,570.0,True,False
AT3G25720,849.0,True,True
AT3G25725,,True,False
AT3G25727,462.0,True,False
AT3G25730,1495.0,True,True
AT3G25740,1468.0,True,True
AT3G25750,1089.0,True,True
AT3G25760,1191.0,True,True
AT3G25770,1300.0,True,False
AT3G25780,1660.0,True,True
AT3G25790,1651.0,True,True
AT3G25795,1155.0,True,False
AT3G25800,2380.0,True,True
AT3G25805,1232.0,True,True
AT3G25810,1996.0,True,True
AT3G25820,3125.0,True,True
AT3G25830,2660.0,False,True
AT3G25840,3650.0,True,True
AT3G25850,777.0,True,True
AT3G25855,568.0,True,True
AT3G25860,2070.0,True,True
AT3G25870,1372.0,True,True
AT3G25880,818.0,True,True
AT3G25882,683.0,True,False
AT3G25890,2241.0,True,True
AT3G25900,1481.0,True,True
AT3G25905,757.0,True,True
AT3G25910,1515.0,True,True
AT3G25920,1144.0,True,True
AT3G25930,1163.0,True,True
AT3G25940,661.0,True,True
AT3G25950,1170.0,True,True
AT3G25960,1494.0,True,True
AT3G25970,2238.0,True,True
AT3G25980,1273.0,True,True
AT3G25990,1372.0,True,True
AT3G26000,2386.0,True,True
AT3G26010,1416.0,True,True
AT3G26020,2686.0,True,True
AT3G26030,2525.0,True,True
AT3G26040,1354.0,True,True
AT3G26050,2114.0,True,True
AT3G26060,1273.0,True,True
AT3G26070,1450.0,True,True
AT3G26080,1194.0,True,False
AT3G26085,1414.0,True,True
AT3G26090,1894.0,True,True
AT3G26100,3112.0,True,True
AT3G26110,682.0,True,True
AT3G26115,1922.0,True,False
AT3G26120,2195.0,True,True
AT3G26125,1791.0,True,True
AT3G26130,3637.0,True,True
AT3G26140,1966.0,True,True
AT3G26150,1523.0,True,True
AT3G26160,1524.0,True,True
AT3G26165,,True,False
AT3G26170,1874.0,True,True
AT3G26180,2004.0,True,False
AT3G26190,1536.0,True,True
AT3G26200,1808.0,True,True
AT3G26210,2189.0,True,True
AT3G26220,1883.0,True,True
AT3G26230,1852.0,True,True
AT3G26235,736.0,True,False
AT3G26237,616.0,True,False
AT3G26240,3305.0,True,True
AT3G26250,1473.0,True,False
AT3G26260,,True,False
AT3G26270,1551.0,True,True
AT3G26280,1920.0,True,True
AT3G26290,2048.0,True,True
AT3G26295,,True,False
AT3G26300,1800.0,True,True
AT3G26310,1660.0,True,True
AT3G26320,1596.0,True,True
AT3G26330,1714.0,True,True
AT3G26340,1253.0,True,False
AT3G26350,1441.0,True,True
AT3G26360,942.0,True,True
AT3G26370,2172.0,True,True
AT3G26380,2314.0,True,True
AT3G26390,501.0,True,True
AT3G26400,2111.0,True,True
AT3G26410,1602.0,True,True
AT3G26420,3033.0,True,True
AT3G26430,3162.0,True,True
AT3G26440,5981.0,True,True
AT3G26450,1024.0,True,True
AT3G26460,880.0,True,True
AT3G26470,1620.0,True,True
AT3G26480,2458.0,True,True
AT3G26483,,True,False
AT3G26490,2643.0,True,True
AT3G26500,1855.0,True,False
AT3G26510,2575.0,True,True
AT3G26520,1290.0,True,True
AT3G26530,,True,False
AT3G26540,2111.0,True,True
AT3G26550,2273.0,True,True
AT3G26560,4272.0,True,True
AT3G26570,2461.0,True,True
AT3G26580,1388.0,True,True
AT3G26590,2189.0,True,True
AT3G26595,,False,True
AT3G26600,2489.0,True,True
AT3G26610,1766.0,True,True
AT3G26612,919.0,True,False
AT3G26614,,True,True
AT3G26616,426.0,True,False
AT3G26618,2055.0,True,True
AT3G26620,371.0,True,True
AT3G26630,1757.0,True,True
AT3G26640,1696.0,True,True
AT3G26650,1752.0,True,True
AT3G26660,383.0,True,False
AT3G26670,2225.0,True,True
AT3G26680,2416.0,True,True
AT3G26690,1157.0,True,True
AT3G26700,2622.0,True,True
AT3G26710,1277.0,True,True
AT3G26720,4123.0,True,True
AT3G26730,3252.0,True,True
AT3G26740,1068.0,True,True
AT3G26742,833.0,True,False
AT3G26744,2521.0,True,True
AT3G26747,74.0,True,False
AT3G26750,2155.0,True,True
AT3G26760,1359.0,True,True
AT3G26770,1202.0,True,True
AT3G26775,,True,False
AT3G26780,1585.0,True,True
AT3G26782,2225.0,True,False
AT3G26790,1603.0,True,True
AT3G26800,606.0,True,True
AT3G26810,2736.0,True,True
AT3G26812,206.0,True,False
AT3G26813,221.0,True,False
AT3G26815,213.0,True,False
AT3G26816,211.0,True,False
AT3G26818,212.0,True,False
AT3G26819,215.0,True,False
AT3G26820,2040.0,True,False
AT3G26830,1777.0,True,True
AT3G26840,2306.0,True,True
AT3G26850,1500.0,True,True
AT3G26860,826.0,True,True
AT3G26870,393.0,False,True
AT3G26872,,True,False
AT3G26880,714.0,True,True
AT3G26890,3620.0,True,True
AT3G26900,1378.0,True,True
AT3G26910,2788.0,True,True
AT3G26920,2048.0,True,True
AT3G26922,1958.0,True,False
AT3G26930,1619.0,True,True
AT3G26932,2175.0,True,True
AT3G26934,1401.0,True,False
AT3G26935,2088.0,True,False
AT3G26940,1793.0,True,True
AT3G26950,2213.0,True,True
AT3G26960,1320.0,True,True
AT3G26970,,False,True
AT3G26980,1439.0,True,True
AT3G26990,2072.0,True,True
AT3G27000,1676.0,True,True
AT3G27010,1486.0,True,True
AT3G27020,2653.0,True,True
AT3G27025,2056.0,True,False
AT3G27027,459.0,True,False
AT3G27030,429.0,True,False
AT3G27040,1048.0,True,False
AT3G27050,947.0,True,True
AT3G27060,1692.0,True,True
AT3G27070,1078.0,True,True
AT3G27080,1052.0,True,True
AT3G27090,1896.0,True,True
AT3G27095,,True,False
AT3G27100,986.0,True,True
AT3G27110,1586.0,True,True
AT3G27120,2068.0,True,True
AT3G27130,,False,True
AT3G27140,738.0,True,False
AT3G27150,1738.0,True,True
AT3G27160,1350.0,True,True
AT3G27170,2836.0,True,True
AT3G27180,1908.0,True,True
AT3G27185,303.0,True,False
AT3G27190,1907.0,True,True
AT3G27200,940.0,True,True
AT3G27210,1220.0,True,True
AT3G27220,2121.0,True,True
AT3G27230,1764.0,True,True
AT3G27240,1530.0,True,True
AT3G27250,1862.0,True,False
AT3G27260,3372.0,True,True
AT3G27270,1760.0,True,True
AT3G27280,1492.0,True,True
AT3G27283,,True,False
AT3G27290,1993.0,True,True
AT3G27300,2253.0,True,True
AT3G27310,1193.0,True,True
AT3G27320,2034.0,True,True
AT3G27321,,True,False
AT3G27325,4602.0,True,True
AT3G27327,,True,False
AT3G27329,369.0,True,False
AT3G27330,3147.0,True,True
AT3G27331,387.0,True,False
AT3G27340,1051.0,True,True
AT3G27350,2656.0,True,True
AT3G27355,880.0,True,False
AT3G27360,833.0,True,True
AT3G27370,,False,True
AT3G27380,2648.0,True,True
AT3G27390,2516.0,True,True
AT3G27400,1588.0,True,True
AT3G27410,830.0,True,True
AT3G27416,522.0,True,False
AT3G27420,1153.0,True,True
AT3G27425,396.0,True,False
AT3G27430,1394.0,True,True
AT3G27440,1907.0,True,True
AT3G27450,,True,True
AT3G27460,1573.0,True,False
AT3G27470,2631.0,True,True
AT3G27473,2296.0,True,True
AT3G27475,2637.0,True,False
AT3G27480,2192.0,True,False
AT3G27490,2284.0,True,True
AT3G27500,2469.0,True,True
AT3G27503,530.0,True,False
AT3G27510,2215.0,True,True
AT3G27520,1128.0,True,True
AT3G27530,3273.0,True,True
AT3G27540,2123.0,True,True
AT3G27550,2068.0,True,True
AT3G27560,1837.0,True,True
AT3G27570,1703.0,True,True
AT3G27580,2568.0,True,True
AT3G27590,588.0,True,True
AT3G27600,942.0,True,False
AT3G27610,1868.0,True,True
AT3G27620,1346.0,True,True
AT3G27630,676.0,True,False
AT3G27640,1931.0,True,True
AT3G27650,999.0,True,True
AT3G27660,1385.0,True,True
AT3G27670,5902.0,True,True
AT3G27690,1465.0,True,True
AT3G27700,3912.0,True,True
AT3G27710,1860.0,True,True
AT3G27720,1482.0,True,False
AT3G27730,4268.0,True,True
AT3G27740,1676.0,True,True
AT3G27750,1067.0,True,True
AT3G27770,1480.0,True,True
AT3G27780,,False,True
AT3G27785,1700.0,True,True
AT3G27800,,False,True
AT3G27810,3097.0,True,True
AT3G27812,,False,True
AT3G27820,1979.0,True,True
AT3G27825,72.0,True,False
AT3G27830,1339.0,True,False
AT3G27831,234.0,True,False
AT3G27835,240.0,True,False
AT3G27840,597.0,True,True
AT3G27845,72.0,True,False
AT3G27850,959.0,True,True
AT3G27860,2339.0,True,False
AT3G27865,92.0,True,False
AT3G27870,4310.0,True,True
AT3G27880,1381.0,True,True
AT3G27883,,True,False
AT3G27884,1692.0,True,False
AT3G27890,898.0,True,True
AT3G27900,1414.0,True,False
AT3G27906,2674.0,True,False
AT3G27910,1050.0,True,False
AT3G27920,943.0,True,True
AT3G27925,1796.0,True,True
AT3G27930,1789.0,True,True
AT3G27940,1064.0,True,False
AT3G27950,1355.0,True,True
AT3G27960,2839.0,True,True
AT3G27970,1360.0,True,False
AT3G27980,1494.0,True,True
AT3G27990,5171.0,True,True
AT3G27997,,True,False
AT3G27999,640.0,True,False
AT3G28000,,False,True
AT3G28007,1270.0,True,True
AT3G28020,741.0,True,True
AT3G28030,5030.0,True,True
AT3G28040,3482.0,True,True
AT3G28050,1695.0,True,True
AT3G28060,898.0,True,False
AT3G28070,2044.0,True,False
AT3G28080,2603.0,True,True
AT3G28090,,False,True
AT3G28100,2646.0,True,False
AT3G28120,207.0,False,True
AT3G28130,1887.0,True,True
AT3G28140,1132.0,True,True
AT3G28150,1580.0,True,True
AT3G28155,546.0,False,True
AT3G28160,,False,True
AT3G28170,808.0,True,True
AT3G28180,2619.0,True,True
AT3G28190,339.0,True,True
AT3G28200,1540.0,True,True
AT3G28210,1164.0,True,True
AT3G28220,1588.0,True,True
AT3G28223,1408.0,True,False
AT3G28230,624.0,True,True
AT3G28240,,True,True
AT3G28250,366.0,True,False
AT3G28260,,False,True
AT3G28270,2066.0,True,True
AT3G28280,936.0,True,True
AT3G28290,1672.0,True,True
AT3G28310,312.0,True,True
AT3G28315,,True,False
AT3G28320,954.0,True,True
AT3G28330,1194.0,True,True
AT3G28335,381.0,True,False
AT3G28340,1739.0,True,True
AT3G28345,4221.0,True,True
AT3G28350,,True,True
AT3G28360,3794.0,True,True
AT3G28370,2158.0,True,False
AT3G28380,3766.0,True,True
AT3G28390,3678.0,True,True
AT3G28400,,False,True
AT3G28410,1398.0,True,True
AT3G28415,3690.0,True,False
AT3G28420,1086.0,True,True
AT3G28430,3344.0,True,True
AT3G28440,,False,True
AT3G28450,2294.0,True,True
AT3G28455,1455.0,True,False
AT3G28460,1735.0,True,True
AT3G28470,1025.0,True,True
AT3G28480,1420.0,True,True
AT3G28490,1030.0,True,True
AT3G28500,951.0,True,True
AT3G28510,1960.0,True,True
AT3G28520,1437.0,True,True
AT3G28530,78.0,False,True
AT3G28540,2075.0,True,True
AT3G28550,3457.0,True,True
AT3G28560,1496.0,True,True
AT3G28570,1624.0,True,False
AT3G28580,1797.0,True,True
AT3G28590,345.0,False,True
AT3G28600,1602.0,True,True
AT3G28610,1425.0,True,True
AT3G28611,,True,False
AT3G28620,891.0,True,True
AT3G28630,1456.0,True,True
AT3G28640,1515.0,True,True
AT3G28650,2761.0,True,False
AT3G28660,2153.0,True,False
AT3G28670,2065.0,True,True
AT3G28680,601.0,True,True
AT3G28685,73.0,True,False
AT3G28690,2716.0,True,True
AT3G28700,1894.0,True,True
AT3G28705,,True,False
AT3G28710,1544.0,True,False
AT3G28715,1558.0,True,True
AT3G28720,2540.0,True,True
AT3G28730,2238.0,True,True
AT3G28740,1597.0,True,True
AT3G28750,1348.0,True,True
AT3G28760,1609.0,True,True
AT3G28770,6564.0,True,True
AT3G28780,2391.0,True,True
AT3G28785,542.0,True,False
AT3G28790,2291.0,True,True
AT3G28810,1639.0,True,True
AT3G28820,1605.0,True,False
AT3G28830,2107.0,True,True
AT3G28840,1575.0,True,True
AT3G28850,2046.0,True,True
AT3G28853,363.0,True,False
AT3G28857,911.0,True,False
AT3G28860,4333.0,True,True
AT3G28870,1068.0,True,True
AT3G28875,504.0,True,False
AT3G28880,1605.0,True,False
AT3G28890,2571.0,True,True
AT3G28899,332.0,True,False
AT3G28900,1267.0,True,True
AT3G28910,1943.0,True,True
AT3G28917,1106.0,True,False
AT3G28920,1529.0,True,True
AT3G28923,,True,False
AT3G28925,773.0,True,False
AT3G28930,1171.0,True,True
AT3G28940,1338.0,True,True
AT3G28945,,True,False
AT3G28950,906.0,True,True
AT3G28955,,True,False
AT3G28956,1685.0,True,False
AT3G28958,528.0,True,False
AT3G28960,2066.0,True,True
AT3G28970,1307.0,True,True
AT3G28980,1705.0,True,True
AT3G28985,,True,False
AT3G28990,293.0,True,False
AT3G29000,877.0,True,False
AT3G29010,1508.0,True,True
AT3G29020,1225.0,True,True
AT3G29030,1427.0,True,True
AT3G29032,,True,False
AT3G29033,504.0,True,False
AT3G29034,872.0,True,False
AT3G29035,1433.0,True,True
AT3G29037,,True,False
AT3G29040,1234.0,True,False
AT3G29050,1012.0,True,False
AT3G29060,2874.0,True,True
AT3G29070,790.0,True,True
AT3G29075,1450.0,True,True
AT3G29076,,True,False
AT3G29077,,True,False
AT3G29080,1338.0,True,True
AT3G29090,1255.0,True,True
AT3G29100,1751.0,True,True
AT3G29105,,True,False
AT3G29110,1825.0,True,True
AT3G29120,,True,True
AT3G29130,4356.0,True,True
AT3G29140,356.0,True,True
AT3G29150,,False,True
AT3G29152,440.0,True,False
AT3G29153,,True,False
AT3G29160,2112.0,True,True
AT3G29170,978.0,True,True
AT3G29173,397.0,True,False
AT3G29180,2233.0,True,True
AT3G29185,1955.0,True,True
AT3G29190,1987.0,True,True
AT3G29200,1966.0,True,True
AT3G29210,,True,True
AT3G29220,,True,True
AT3G29230,2626.0,True,True
AT3G29240,1647.0,True,True
AT3G29250,1498.0,True,True
AT3G29252,,True,False
AT3G29255,2121.0,True,False
AT3G29260,812.0,True,True
AT3G29265,,True,True
AT3G29270,2286.0,True,True
AT3G29280,789.0,True,True
AT3G29290,2554.0,True,True
AT3G29300,1124.0,True,True
AT3G29305,381.0,True,False
AT3G29310,2179.0,True,True
AT3G29320,3180.0,True,True
AT3G29330,784.0,True,True
AT3G29340,1976.0,True,False
AT3G29350,933.0,True,True
AT3G29360,2005.0,True,True
AT3G29365,,True,False
AT3G29370,840.0,True,True
AT3G29375,1618.0,True,True
AT3G29380,1011.0,True,True
AT3G29385,657.0,True,False
AT3G29390,3371.0,True,True
AT3G29400,2516.0,True,True
AT3G29410,2178.0,True,True
AT3G29420,,False,True
